ham,خواهش می کنم
ham,مشترک گرامی! همواره پیش از انجام تراکنش های اینترنتی از صحت آدرس وب سایت اعلام شده در پیامک ها و یا تبلیغات اینترنتی اطمینان حاصل نمایید، زیرا ممکن است این آدرس ها ظاهری موجه داشته باشند، ولی شما را به سایتی جعلی هدایت نمایند  معاونت پیشگیری از وقوع جرم قوه قضاییه 
ham,شما یادتون نمیاد، قبل از شروع برنامه یه مجری میومد اولش شعر می خوند بعد هم برنامه ها رو پشت سر هم اعلام می کرد…آخرشم می گفت شما رو به دیدن برنامه ی فلان دعوت می کنم
ham,میفرستم مهربان بر محضر تو یک پیام تا که هم جویای احوالت شوم هم داده باشم یک سلام! صبح روز آدینه ات بخیر و شادی
ham,سلام من به آن پرند سپیده وشادمان که در سپیده با نسیم ترانه ساز می شود
ham,گرامی باد مقدمتان که آمیخته با غبار کعبه ،صفای مدینه ومعطر به عطر قبور ائمه بقیع است حجکم مقبول سعیکم مشکور
ham,چادرنشین عرفات خوش آمدی بازگشت پروانه کعبه گرامی باد
ham,قابل توجه آقایان    وقتی یه زن نظر شما رو میپرسه در واقع نمیخواد نظرتوون رو بدونه فقط میخواد نظر خودش رو با یه صدای مردوونه هم بشنوه !!!
ham,دقت کردین وقتی وقتتون زیاده همه چیز چقدر مرتب و تند پیش میره اما خدانکنه دیرت باشه دنیا کنفیکون میشه
ham,عاقد خدا شاهد رسول خدا (ص دفتر لوح محفوظ مکان عرش عروس کوثر داماد حیدر سالروز ازدواج آسمانیشان مبارک
ham,گرگه میره دره خونه شنگولو منگول میگه منم منم مادرتون خرسه میاد دمه در میگه  بابا تو منو کچل کردی اونا 10 ساله از اینجا رفتن
ham,سرمشق هاي آب بابا ? يادمان رفت رسم نوشتن با قلم يادمان رفت شعر خداي مهربان را حفظ کرديم اما خداي مهربان يادمان رفت    
ham,  چون با خدای یگانه همراهم با خیر و خوشی نیز همراه خواهم بود!
ham,  می کشی آه و در چشم هایت / می رمند آهوان دسته دسته در گلویت ترک می خورد بغض / التماس دعا! دل شکسته    
ham,میدو نم تا پیام میاد دعا میکنی من باشم،خواستم بگم دعات مستجاب شد منم    !!!!
ham,روز جانباز ، یادآور سال های آتش به جانی شقایق ها ، گرامی باد
ham,تو کوچه ترقه زدند، پیرزنه دم در وایساده بود هفت جد یارو رو نفرین کرد دو دقیقه بعد نوه خودش ترقه زد در حد بمب هیدروژنی! پیرزنه گفت قربون قد و بالات مادر مواظب باش!!
ham,به صد یلدا الهی زنده باشی / انار وسیب وانگورخورده باشی اگریلدای دیگرمن نباشم، تو باشی وتو باشی وتو باشی پیشاپیش یلدات مبارک
ham,تو سراپا ادعایی عزیزم … انکار نکن عشقت را چشیدم طعم کشک میدهد
ham,از آن روز که رفته ای، کارت شارژها را سیگار میخرم، و با خیابان ها حرف میزنم! همینطوری پیش یرود    گوشیم را هم باید بفروشم،کفش بخرم  
ham,نوروز، نماد جاودانِ نو شدن است تجدید جوانیِ جهان کهن است
ham,عید فطر و جشن طاعت بر ره یافتگان ضیافت الهی مبارک
ham,زگهواره تا گور دانش بجوی
ham,درخت تو  گر بار دانش بگیرد به زیر اوری چرخ نیلوفری را
ham,کار امروز را به فردا نسپار  
ham,اولین شرط برای داشتن یک ارتباط خوب، سخن گفتن از روی علم، آگاهی و اطلاع است 
ham,هر شکستی مقدمه پیروزی است  
ham,نماز کلید بهشت است  
ham,گاهی وقت ها بهترین دوستت میتونه بدترین دشمنت بشه  
ham,به امید تابستان امتحانات را  تمام میکنیم
ham,ایا میدانستید هفت تیر 6 تیر دارد؟
ham,جواب سوال های جغرافی دبیرستان همیشه همین بوداب مساعد و خاک حاصل خیز  
ham,وقت از دست رفته دیگه هیچ وقت بر نمی گرده  
ham,بنی ادم اعضای یکدیگرند که در افرینش ز یک گوهرند  
ham,تبريک! 20 امتياز ايرانسلي به دليل استفاده از اپليکشن ايرانسل من به شما تعلق گرفت  فقط تا پايان اين ماه فرصت داريد تا امتيازات خود را ازطريق کد #1*310* و يا از قسمت امتياز من در ايرانسل من به جايزه تبديل کنيد
ham,بیمه گزار محترم، بیمه نامه ثالث شماره 13921/96 خودروی شما 2 روز دیگر منقضی می شود خواهشمند است برای تمدید به واحد صدور مربوطه در شرکت سهامی بیمه ایران مراجعه فرمایید #AB01
ham,مشتری گرامی هزینه اشتراک سالانه سرویس پیام کوتاه بانک ملی 60000 ریال می باشد که در صورت تداوم سرویس از حساب شما کسر می گردد  در صورت عدم تمایل به ادامه سرویس عدد 1 را به شماره 100064141 ارسال نمایید  بانک ملی ایران
ham,ﻫﺎﯾﻨﺮﯾﺶ ﺑﻞ به ﭘﺴﺮش گفت ﻭﻗﺘﯽ ﻣﯽﺑﯿﻨﯽ ﮐﺴﯽ ﻟﻬﺠﻪ ﺩﺍﺭﺩ ، ﻣﻌﻨﺎﯾﺶ ﺍﯾﻦ ﺍﺳﺖ ﮐﻪ ﺍﺯ ﺗﻮ ﯾﮏ ﺯﺑﺎﻥ ﺑﯿﺸﺘﺮ ﻣﯽﺩﺍﻧﺪ!
ham,چقدردراشتباهند-آنانكه به جاى ساده گرفتن زندگى آن راسرسرى می گیرن
ham,هیچ چیز بدتر از تبریک روز مهندس به یک مهندس بیکار نیست !
ham,در این دنیا که مردمانش عصا از کور می دزدند من از خوش باوری اینجا محبت جستجو کردم
ham,مشترک گرامی!در زمان خرید گوشی تلفن همراه از فروشگاه هایی خرید کنید که دارای پروانه ی کسب معتبر بوده و حتما فاکتور خرید مهمور را دریافت نمایید معاونت پیشگیری از وقوع جرم قوه قضاییه
ham,با اهدا خون نعمت زندگی را با دیگران شریک شویم روز اهدا خون مبارک!
ham,زندگی دریای متلاطمی است که قطب نمای آن محبت است 
ham,اوضاع همیشه قرار نیست بهتر بشه گاهی اوقات اینکه شرایط از اینی که هست بدتر نشه خودش ی حرکت مثبت به حساب میاد 
ham,مشترک گرامی موجودی حساب شما برای برقراری تماس کافی نمیباشد لطفا ابتدا اعتبار حساب خودرا افزایش دهید
ham,زندگی چیزی نیست که لب طاقچه ی عادت از یاد منو تو برود
ham,گیاه گزنه برای درمان کم خونی بسیار مفید است  🆔 @Doctor_sonati
ham,مشترک گرامی! در هنگام خرید گوشی تلفن همراه دقت نموده، زیرا در صورت خرید گوشی مسروقه، در نهایت فردی که گوشی را بدون فاکتور خریداری نموده، تحت تعقیب قضایی قرار خواهد گرفت  معاونت پیشگیری از وقوع جرم قوه قضاییه 
ham,رمز انتقال اعتبار  25397163
ham,Your Twitter confirmation code is 245147 
ham,━━━━━━◈❖✿❖◈━━━━━ زلیخا مُرد زین حسرت که یوسف گَشته زندانی ؛ چرا عاقل کُنَد کاری که باز آرَد پشیمانی     #صائب_اصفهانی ━━━━━◈❖✿❖◈━━━━━━
ham,بهاری پر امید و سالى همراه با پیروزی و اعتدال برایتان آرزومندم  عید شما مبارک  حسن روحانی رئیس جمهور
ham,شهروند گرامی مجتبی کمیلی جهرمی کارت هوشمند ملی شما به شماره دسته …آماده تحویل می باشد  لطفا جهت دریافت آن با اصل شناسنامه و کارت ملی ، حد اکثر تا یک هفته به آدرس جهرم-خ امام حسین-جنب پادگان آموزشی شهید دستغیب-اداره ثبت احوال جهرم مراجعه فرمایید 
ham,سلام  قبولی شما را در دانشگاه جهرم تبریک عرض میکنیم  منتظر شما در زمان ثبتنام هستیم  (ستاد استقبال یایگاه بسیج شهید ابراهیم هادی
ham,مشترک گرامی! در زمان خرید گوشی تلفن همراه از فروشگاه هایی خرید کنید که دارای پروانه کسب معتبر بوده  و حتما فاکتور خرید ممهور دریافت نمایید  معاونت پیشگیری از وقوع جرم قوه قضائیه 
ham,مشترک گرامی، شما یک تماس ناموفق از شماره 989390000000 داشته اید 
ham,مشتري گرامي، رمز اول کارت شما به شماره  7000******502200 در تاريخ 1396/04/10 ساعت 123604 اشتباه وارد شده است 
ham,مشترک گرامی به اطلاع میرساند امکان تراکنش با مبلغ کمتر از 10 هزار تومان از طریق کارتهای بانک ملت میسر نمیباشد بنابراین پیشنهاد میگردد از کارت بانکهای دیگر استفاده نمایید و یا خرید خود را به بالای 10 هزار تومان افزایش دهید 
ham,شما 3 تماس از دست رفته از 0000000000 داشته اید ، آخرین تماس در تاریخ ۱۳۹۶/۱/۱۹ ساعت ۱۲۴۰ می باشد You had 3 missed calls from 09396234743 last received on ۱۳۹۶/۱/۱۹ at ۱۲۴۰ 
ham,سرپرست گرامی!یارانه شما به دلایلی حذف گردیده است 
ham,کد آهنگ وارد شده معتبر نمی باشد با ارسال عدد 5 درخواست راهنمایی کنید 
ham,کد وارد شده نامعتبر می باشد جهت دریافت لیست پیشواز برتر 5 را به 7575 ارسال نمایید 
ham,سلام کد پرسنلی تحویل دادم برات فیش بگیره 
ham,اره خودم درستش میکنم)
ham,میدونی ذکر هر روز و اعمالش چیه؟؟؟ 2 رو به همین شماره ارسال کن تا هرروز برات بفرستم 
ham,یا من اسمه دوا و ذکره شفا داروهای گیاهی که ناشناخته هستند و اثرات زیادی دارند  رو به همین شماره بفرست تا عضوت کنم    Daru
ham,کد اهنگ 5514151 با نام حلالم کن با موفیقت از فهرست شما حذف گردید 
ham,چرا هرچی میزنم روش درست نمیشه اینم زدم DV14
ham,توروخدا زود جواب بده گیرم
ham,میخوای شماره کارتمو بفرستم اگر خواستی رو شماره 917123456789 پیام بده 
ham,SALAM
ham,خوبی؟ آماده باش اومدم
ham,هماهنگ شده برو پیشش بگو از طرف مهندس محمدی اومدم 
ham,یه چنتا جوک بفرس برام )
ham,چشمان تو چه داردکه اینگونه خرابم میکند؟؟؟؟؟؟؟؟؟
ham,لباس جدید آوردن قیمتش هم عالیه خواستی خبر بده
ham,5218 بگیر خودش برمیداره 
ham,باور کن هیچ راهی نداره منم سعی خودمو کردم ولی راهی نداشت ان شاالله دفعه بعدی برات جورش میکنم 
ham,گزینه اول که اومد RVHG اینو بزن
ham,میدونی چرا بهش گفتم؟بیا تا کامل بهت بگم
ham,اسمش برام بفرست
ham,شماره اتوبوس رو برام بفرست منتظرم
ham,تو چیزی برای کنکور خوندی؟ میای با هم شروع کنیم بخونیم؟؟؟
ham,سرویس مورد نظر یافت نشد 
ham,کد ملی وارد شده با کد ثبت شده در سیستم مطابقت ندارد 
ham,خطای کد!!!مجددا سعی نمائید 
ham,کد پستی شما 743645879 اگر صحیح است 1 را به همین شماره بفرستید در غیر اینصورت 2 را بفرستید 
ham,کد پستی شما چیه برام بفرس
ham,7465464545کد پستی ما
ham,باشه چشم
ham,از اعتماد شما سپاسگذاریم اپراتور اول همراه اول
ham,خودت باش کسی هم خوشش نیومد که نیومد!!!این جا مجسمه سازی نیست!
ham,خدا از ادعای خیلیا کم کنه به قیافه هاشون اضافه کنه!
ham,مگه میشه بارون بباره و و دل  هیشکی واسه کسی تنگ نشه!
ham,سلامتی اونیکه تو دلمون درخشید ولی دیگه دوسش نداریم ببخشید!!!
ham,تو همیشه شلخته ای، با آمدنت دلم را به هم ریختی با رفتنت ذهنم را    
ham,سلام خوبی من امشب نمیتونم برسم خودت یکی جای من بزار
ham,با سلام مراسم دعای پرفیض کمیل امشب مسجد جامع ساعت 8 با مداحی کربلایی محمد زارع
ham,LKمدلش
ham,سلام کد دانشجوییت رو برام بفرس مثال951103123456
ham,من هنوز تورا یواشکی دوست دارم!!!
ham,یخورده میوه بخر بیار مهمون داریم))))
ham,مبلغ 30000000 ریال شماره کارت 62738116123456789 به نام علی محمدی
ham,ممنونم
ham,نه بابا مراحمین
ham,این نسخه داری؟WINDOWS 7 SP2 HOME EDITION
ham,جواب بده
ham,نه متاسفانه ندارم
ham,فردا عصر خبرت میدم
ham,من که چیزی از حرفاش نفهمیدم والا
ham,اخرش معلوم نیست به کجا برسه
ham,من کارمو از دست دادم ولی پشیمون نیستم
ham,بیمارستان شهید فقیهی بخش جراحی تخت 298
ham,حالش خوبه ناراحت نباش
ham,اینطوری مینویسنdexamethasone
ham,دارم میرم ترمینال
ham,Allow accsess بزن
ham,خواهش میکنم
ham,جنس شما رسیده برین تحویل بگیرین
ham,+989174052060 آقای دکتر
ham,74545121215
ham,گوشیم خرابه میای درستش کنی
ham,مژده!!!شما برنده یک خانه ویلایی در قلب من شدید!!!
ham,تبریک میگم بهتون قدم نورسیده ان شاالله صدساله بشه
ham,+989121234567 تهران رفیقم
ham,Sadaf45f5fa54ff4af4afasf4dgh5v5
ham,کد معتبر بفرست تا براتون ثبتش کنم تا فردا
ham,پیشنهاد شما برای اون پراید خیلی کمه
ham,دارم میرم جایی امشب خونه بمون مواظب خودت باش
ham,سلام دراین زمینه من نمیتونم دخالت کنم
ham,یه زحمت برام میکشی
ham,میشه کتابات به من امانت بدی
ham,امشب کلی کار سرم ریخته شرمنده
ham,تحمل نداره نباشی دلی که تو تنها خداشی
ham,تو زندگی هرکسی بعضیا وجود دارن که اصلا نمیشه دوسشون نداشت ومن چقدر این بعضیا رو دوست دارم
ham,اره باهاش حرف زدم ببینم قبول میکنه یا نه
ham,گفت تاشب خبرشو بهت میدم
ham,بمون همون جا اینجام کسی نیست
ham,میشه چند دقیقه وقتتونو بگیرم
ham,بازیهای انلاین دوست داری                                                                                                      هم بازی کن هم شانستو برای دریافت سکه امتحان کن                                                                       عضویت باارسال 1
ham,سلام به روی ماهت
ham,تا کپی زدم54
ham,Fardaفردا میام
ham,6565 رمز کارت سوخت
ham,سلام میدونی چطور پیامای حذف شده رو برمیگردونن؟ اگه میتونی گام به گام یادم بده ممنون
ham,اخه چطور بیام الان با این وضع خیلی پر توقعی
ham,منم اولش باور نمیکردم تا اینک خودش پیام داد گفت بهم
ham,سینا با پسر عمش و بابابزرگ
ham,آمار رای دهندگان شوراها به شرح زیر می باشد آقای تاجی 12355 رای آقای مومنی 54545 رای خانم زیدانی 454554 رای
ham,شرمنده یادم رفت
ham,چنتا رای اوردی؟
ham,یه آهنگ پیشواز خوب برام بفرس مث چاووشی
ham,سلام ندارم
ham,اینترنت نداری؟
ham,آمار نظر سنجی طرفداران آهنگ پیشواز ترابی آهنگ چه کنم  5541554 رای خواجه ولی آهنگ انتظار 556587 رای چاووشی آهنگ دلم 56777878 رای این هفته این سه خواننده به عنوان خوانندگان برتر شناخته شدند 
ham,بانک انصار برداشت از حساب300000ریال از حساب54546873 مانده25000000ريال 21/04/96-0802
ham,السلام علیک یا اباعبدالله پنج بار بگو یاحسین و برای پنج نفر بفرس یه خبر خوبی میشنوی منم اولش باور نمیکردم ولی بعد خداشاهده یک خبر خوب شنیدم 
ham,سلام مگه من مسخره شما هستم الکی پیام فرستادی رفتی تو لیست قرعه کشی و کد قرعه کشیت اینه
ham,من دارم میرم تهران کار برام پیش اومده
ham,سریع بیا دنبالم کارت دارم زوددددددددددد باش
ham,خخخخخخخخخخخخخخخخخخخ شوخی کردم بابا
ham,خیلی گلی حرف نداری مردوووووووو
ham,ناموسا سلام
ham,یارو میره قصابی گوشت بخره               چیه مگه گوشت خریدن خنده داره؟؟؟؟؟؟
ham,رفتم نشون دادم گفت اصل اصله منم اصل خریدم جنس تقلب نمیخرم مطمئن باش
ham,ای بابابابابابباباباباباباباباباباابابابا
ham,منم و جواد و ایرانسل ههههههههههههههههههه
ham,پیام بدون متن بفرس به 1814 درست میشه
ham,دیگه نمیدونستم چیکار کنم وقت هم برای خوندن کنکور نداشتم که این پیامک برام اومد الان دارم رشته پزشکی  دانشگاه تهران میخونم اگر میخوای راز موفقیتم بهت بگم یک پیامک بدون متن به همین شماره ارسال کن 
ham,مرد مومن منو اینجا کاشتی میخوای یچی بهت بگم؟؟؟؟؟
ham,خوووووووووووووووووووووووووووبه
ham,مرسیییییییییییییییییییییییییییییییییییییییییی
ham,به کیه؟Ki
ham,یه آهنگ شاد برام بفرس
ham,Error 691 مال چیه این ؟
ham,سلام اومدم خونتون نبودی
ham,من رفتم نمایندگی همراه اول گفت همچین سیم کارتی نداریم
ham,عجببببببببببببببببببببببببب
ham,منم بابا میلادم
ham,خوش اومدی دیواااااااااااااااااااااااااااااااااااااااااانه
ham,پاشو بیااااااااااااااااااااااااااااااااااااااااااا
ham,من قهرم!
ham,سیم کارت رند همراه اول میخوای!!! برو نمایندگی معتبر همراه اول و توی جزیره طلایی ثبت نام کن!!!
ham,با سلام!درخواست شما با موفیقت ثبت شد سازمان صنعت،معدن و تجارت استان فارس
ham,مهندس درخواستت  توی سازمان ثبت کردم 
ham,عجب ادمی هستیااااااااااااااااااااا
ham,خو میگم نه
ham,هوووووووووووووووووووووی
ham,الووووووووووووووووووو
ham,من  خودروی مزدا برنده شدم
ham,به به چه هوایی شده نه؟؟؟؟؟
ham,خداکریمه
ham,اه
ham,خب
ham,زود باش بیا دیگه
ham,انتقال وجه به کارت8998*************** مبلغ2200000000 کد پیگیری45545454454
ham,آهنگ دیروزی مال کی بود؟؟؟؟
ham,کد آهنگو بفرست برام
ham,2112121 اینم از این
ham,وای خدا چکار کنم حالا
ham,برنامه نویسی داریم
ham,سر کلاسم بعدا زنگ میزنم
ham,چاکرم
ham,فدایت
ham,خداکنه
ham,باشه بهت برنامه نویسی یاد میدم
ham,قرآنو دوس داری حفظ کنی؟؟؟؟
ham,من حوصله درس خوندن ندارم
ham,بابام دیروز بهت زنگ زد چی گفت؟
ham,باشه اشکال نداره بشین قرآن بخون
ham,من همشو حفظ کردم
ham,رفتم خریدم
ham,نه نمیخواااااااااااااااااااااااااااااااااااااااااااااااااد
ham,تورو خداااااااااااااااااااااااااااااااااا
ham,با سلام مهر شما در قلب من فعال شد 
ham,مشترک گرامی!سرویس آوای انتظار شما فعال شد 
ham,سللللللللاممممم
ham,بع بع میکنی
ham,یا چی؟؟؟؟؟؟؟؟؟؟؟؟؟؟
ham,من سوپرمارکتم بیا اونجا
ham,چطوری؟
ham,حال و احوالت خوبه
ham,عید سعید فطر بر شما و خانواده محترمتان تبریک عرض می نمایم 
ham,باشه من همون بد شما خوب باش خخخخخخخخخخخخخخ
ham,چشششششششششششششمممممممممممممممممممممممم
ham,ممنونتم
ham,تو حروف ابجد بلدی بفرستی به همین شماره
ham,اره فرستادم
ham,الف ب ج د ه و ز ح ط ی ک ل م ن س ع ف ص ق ر ش ت ث خ ذ ض ظ غ
ham,چنتاست؟
ham,بشمار
ham,میای بریم کوه آخر هفته
ham,نه نمیتونم بیام
ham,ذکر یا من اسمه دوا و ذکره شفا بگو
ham,باید اسباب کشی بکنه
ham,ببخشید اشتباه فرستادم
ham,من  و تو و اون بنده خدا
ham,من به محسن خیلی امید دارم ادم باهوشیه
ham,پیامت ناقص اومد
ham,آره فهمیدم
ham,گفتم که اگر تونستم چشم
ham,من نمیتونم که هرساعت برات بفرستم
ham,پیامک به صورت زیر ارسال شود 1-نام و نام خانوادگی 2-کدپستی 3-شماره همراه
ham,حاج محسن مهدوی مسئول تدارکات +989123655555
ham,Great بفرس به همین پست
ham,کارت سوختم فراموش کردم
ham,رمز وای فای برام بفرست
ham,Lionاین مارکشه حتما آبی رنگ باشه
ham,امید داره میاد درو براش باز کنین
ham,آهنگ پیشواز شما با کد 6615457  با موفقیت جایگزین شد 
ham,سرپرست گرامی!یارانه تیرماه به حساب شما واریز شد 
ham,با تشکر از استاد گرامی جناب آقای مهندس رحمانیان،امیدوارم که مورد رضایت واقع گردد 
ham,من حاضرم آمونیاک خالص تنفس کنم ولی…  بوی ماه مهر به مشامم نرسه      
ham,تولدت آغاز زیباییها ست هزاران گل یاس سپید تقدیمت میکنم
ham,سلامتی اون کسی که ساقی نبود ولی هر روز برامون عرق ریخت    !! پدر
ham,هر شب پنجرہ‌های ملکوت آسمان، بسوی قلبها گشودہ میشود    الهی امشب! ﮐﯿﻨﻪ ﺭﺍ ﺍﺯ قلبہای ‌ما ﺑﺰﺩﺍﯼ و نور ایمانت را درقلبهایمان جاری کن شبتون بخیر
ham,فرجه چیست؟ همانطور که قبل از ذبح به گوسفند آب می‌دهند ، به دانشجو هم قبل از امتحانات فرصتی می‌دهند تا برای خودش خوش باشد
ham,مهربان کـه باشی خورشید از سمت قلب تو طلوع خواهد ڪرد و صبح مگر چیست ؟ جز لبخند مهربانت    سلام صبح بخیر لبخند خدا بدرقه نگاه مهربانتان
ham,سلام انشاالله نیم ساعت دیگه
ham,اگه بتونید پنج دقیقه مونده به هفت فلکه مرکزی باشید خوبه
ham,سلام   میای بریم بیرون ؟
ham,خودم پیگری می کنم شما نگید   فقط اگه پرسید اشاره کن  
ham,امروم یکم طول میکشه اما در کل بین 2 تا سه ساعت
ham,سلام ارسال شد  لطفا حتما در گروه اعلام کنید 
ham,سلام شرمنده این چند روز مسافرت بودم امروز رسیدم فردا در خدمتم
ham,سلام این با ارفاق خیلی زیاد هست به بقیه هم بگو دیگه تغییر نمیکنه
ham,سلام  استاد بچه ها می پرسن فردا هم می تونن تمرین بیارن تحویل بدن یا نه؟
ham,قبل از شما سه نفر دیگم ج دادن ولی شرکت گفته فقط به دو نفر بده  ایشالا معمای بعدی
ham,وقتشو داری ی ویندوز واس من عوض کنی؟؟
ham,۱۰ جلسه کلاس آنلاینه   هر واحد هم ۷۵ تومن
ham,مال ما خیلی سخت بود همه ۵ دقیقه اول بلند شدن
ham,می تونین استفاده کنین
ham,فک کنم مشکل از سرورهای تلگرامه
ham,ادم تو محدوديت ها ستاره ميشه
ham,پول پیش خونه اگه در میاد باشه مشکل نداره
ham,خواب بودم الان موبايلم چك كردم
ham,الان نمیتونم صحبت کنم بعد زنگ میزنم!
ham,سلام کد ملیتو بفرس رو همین شماره که وقتش محدوده
ham,دیگر شده ام دچار وسواس بیا/بدجور به عصر جمعه حساس بیا/آقاجان گفته بودی به عموی خود ارادت داری/اینبارقسم به دست عباس بیا    اللهم عجل لولیک الفرج
ham,هشت سال دفاع مقدس مظهر ایثار و از خود گذشتگی است  مقام معظم رهبری
ham,دانشپذیر گرامی لطفا جهت صدور گواهینامه نهایتا تا فردا عکس خود را در سایت آموزش آپلود نمایید 
ham,سلام، زمان حذف و اضاف  دانشگاه كي هست ؟
ham,سلام خوابگاه شماره ۱۱ با پذیرش ۵۰ نفر ظر فیت تکمیل و هیچ تخت خالی وجود ندارد
ham,🔴قابل توجه دانشجویان دانشگاه جهرم به اطلاع میرساند با توجه به همزمانی ثبت نام دانشجویان جدید الورود با تاریخ تعیین شده برای حذف و اضافه، با تصمیم شورای دانشگاه جهرم، تاریخ حذف و اضافه به روزهای دوشنبه 10 مهرماه و سه شنبه 11 مهرماه منتقل شد  لازم به ذکر است که حذف و اضافه صرفا در روزهای مذکور از طریق سامانه sess قابل انجام خواهد بود و به درخواست های بعد از از تاریخ فوق ترتیب اثر داده نخواهد شد 
ham,اطلاعیه خیابان ملاصدرا از روز سه شنبه مورخ 9 شهریور تا پنج شنبه 11 شهریور یک طرفه میباشد 
ham,جاده هراز از امروز بعدازظهر یک طرفه خواهد شد
ham,ایا میدانستید مصرف روزانه 8 لیوان اب برای بدن انسان ضروری است؟
ham,آیا میدانستید که اگر همه یخهای قطب جنوب آب شود بر سطح آب اقیانوسها هفتاد متر اضافه می شود و در این صورت یک چهارم خشکی های کره زمین زیر آب می رود ؟
ham,آیا میدانستید که خرگوش و طوطی تنها حیواناتی هستند که میتوانند بدون برگشتن اشیاء پشت سر خود را ببینند ؟
ham,آیا میدانستید که انسان‌های راست دست به طور میانگین 9 سال بیش از چپ دست‌ها عمر می‌کنند ؟
ham,آیا میدانستید که مزه سیب، پیاز و سیب زمینی یکی ست و بخاطر بوی آنهاست كه طعم متفاوتی دارند ؟
ham,آیا میدانستید که 1300 کره زمین در سیاره مشتری جای می گیرد ؟
ham,آیا میدانستید که بلند قدترین مرد جهان جان پل آونوو، دو متر و چهل و نه سانتیمتر قد دارد ؟
ham,سلام خوبی؟ تو جهرم کلاس اموزش رادیولوژی و سونو گرافی ندارن؟یا جهاد دانشگاهی بزاره؟
ham,ممنون،بگو چقد شده؟نه میخوام برم کلاسش مدرک بگیرم
ham,تو قشم فک کنم باشه گفتم تو جهرمی شاید بدونی جهرم هست یا نیست
ham,هههههه،باشه فقط اگه برات زحمتی نیست به سوالی یا پرس و جویی بکن ببین جهرم هست یا نه
ham,مگه داراب داره؟
ham,سلام   میثمم   برا کولر کی بریم
ham,سلام!  عادتم داده صفای توکه یادت باشم یاد آن معرفت ومهرومرامت باشم ازبرای همه لطفی که بدیم ازتو کمترین کار همین است که یادت باشم
ham,سلام عکساشو برت فرستادم لی تلگرام
ham,سلام من دارم میام جهرم بری کلاس زبان توهم میای؟
ham,سلام بیو تو واتس آپ بی زحمت چن تاسوال دارم
ham,این جمعه هم از دیدن رویت خبری نیست دیگرنفسم هم نفس معتبری نیست ردمی شود این جمعه وتالحظه آخر ازآمدن سبزتو اما اثری نیست اللهم عجل لولیک الفرج
ham,سلام میلا جوراب خشک بشه میام
ham,سلام میلاد ظهرساعت11میای بریم سلف پایتون باهم کارکنیم؟
ham,اینو توی مرورگر بزنید 5 190 64 2 ببینید باز میکنه؟
ham,یوزر و پسورد برای ورود به پنل چی میزنید؟
